Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
450;No;;1153;Research & Development;6;2;Other;4;Male;40;2;1;Laboratory Technician;3;Married;23480;16376;1;;No;11;30;2;;1;5;20;3;170;4;0;4
380;No;Travel_Frequently;193;Research & Development;2;3;Life Sciences;4;Male;52;2;1;Laboratory Technician;4;Married;26100;14222;1;;Yes;12;30;2;;1;2;20;3;40;2;2;2
450;Yes;Travel_Rarely;676;Research & Development;9;4;Life Sciences;4;Male;86;3;1;Laboratory Technician;1;Single;48050;21831;3;;No;14;30;2;;0;15;30;1;80;4;1;0
510;No;Travel_Frequently;653;Research & Development;29;5;Life Sciences;4;Female;50;3;2;Laboratory Technician;4;Single;28380;5456;1;;No;11;30;4;800;0;10;60;3;70;3;9;9
400;No;Travel_Rarely;1313;Research & Development;1;2;Medical;2;Male;59;2;1;Laboratory Technician;3;Divorced;97050;20439;1;Y;No;12;30;3;;3;1;20;2;10;1;0;0
340;No;Travel_Rarely;1277;Research & Development;8;5;Life Sciences;1;Male;87;1;1;Laboratory Technician;3;Married;97250;5869;1;Y;No;19;30;4;;3;3;20;3;150;2;1;2
310;No;Travel_Rarely;1462;Research & Development;11;3;Medical;1;Female;94;3;1;Laboratory Technician;3;Single;;19106;4;Y;No;18;30;1;;0;8;20;3;110;2;0;2
270;No;Travel_Rarely;922;Research & Development;3;2;Life Sciences;1;Female;39;3;1;Laboratory Technician;4;Divorced;;2561;5;;No;22;30;1;800;1;7;20;3;20;0;0;0
300;No;Travel_Rarely;443;Research & Development;8;1;Life Sciences;3;Male;48;3;1;Laboratory Technician;3;Married;34910;17872;1;Y;No;11;30;1;;1;8;;3;100;3;0;7
430;No;Travel_Frequently;432;Research & Development;9;4;Life Sciences;4;Male;96;3;1;Laboratory Technician;4;Married;24370;18725;3;Y;No;23;30;2;800;2;10;40;3;10;2;0;3
320;Yes;Travel_Rarely;310;Research & Development;7;2;Technical Degree;4;Female;72;3;1;Laboratory Technician;3;Married;52280;3666;8;Y;No;11;30;4;800;1;14;20;1;130;9;9;8
340;No;Travel_Rarely;905;Research & Development;19;2;Medical;3;Male;99;3;2;Laboratory Technician;4;Married;;16523;8;Y;Yes;15;30;3;;1;15;20;4;130;2;3;7
270;No;Travel_Rarely;1269;Research & Development;4;1;Life Sciences;1;Female;46;2;1;Laboratory Technician;4;Married;;10778;0;Y;No;17;30;4;;0;6;50;2;80;2;3;4
;No;Travel_Rarely;1400;Research & Development;3;3;Life Sciences;3;Male;53;3;1;Laboratory Technician;4;Married;34200;16734;4;Y;No;15;30;3;800;1;9;20;1;60;3;1;4
340;No;Travel_Rarely;594;Research & Development;2;1;Technical Degree;3;Male;100;3;1;Laboratory Technician;4;Married;70830;19299;0;Y;No;14;30;3;;1;3;30;3;100;1;2;1
560;No;;655;Research & Development;7;4;Life Sciences;4;Male;48;3;2;Laboratory Technician;4;Divorced;72600;9528;3;Y;No;22;;4;800;1;10;;2;60;7;1;7
500;No;Travel_Rarely;185;Research & Development;10;4;Life Sciences;3;Male;33;3;1;Laboratory Technician;4;Single;23800;10675;0;Y;No;19;30;1;;0;9;50;3;10;7;1;7
350;No;Travel_Rarely;201;Research & Development;1;4;Life Sciences;2;Male;95;3;1;Laboratory Technician;1;Divorced;;20490;3;Y;No;16;30;2;;1;8;20;3;;2;1;2
310;Yes;;805;Research & Development;1;2;Life Sciences;2;Female;36;2;1;Laboratory Technician;1;Married;110310;6689;1;Y;Yes;11;40;4;800;1;1;;3;110;0;0;0
290;Yes;Travel_Rarely;688;Research & Development;3;3;Medical;1;Female;91;3;1;Laboratory Technician;1;Married;;9396;5;Y;No;13;30;3;;1;6;30;3;20;2;0;2
;Yes;Travel_Frequently;234;Research & Development;9;4;Life Sciences;4;Male;93;3;2;Laboratory Technician;1;Married;56890;6208;4;Y;No;17;30;3;;1;11;20;2;100;1;0;7
340;Yes;Travel_Rarely;471;Research & Development;24;3;Technical Degree;3;Male;66;1;1;Laboratory Technician;4;Single;54290;23213;1;Y;Yes;18;30;2;800;0;1;10;1;80;0;0;0
290;No;Travel_Frequently;328;Research & Development;1;3;Medical;3;Female;86;2;1;Laboratory Technician;3;Married;57650;3425;2;;No;15;30;4;800;1;5;40;2;50;2;0;2
290;No;Travel_Rarely;311;Research & Development;20;3;Life Sciences;2;Male;89;3;2;Laboratory Technician;3;Divorced;;18624;1;;No;11;30;1;800;1;10;20;3;30;8;0;2
290;No;Travel_Rarely;968;Research & Development;6;2;Medical;2;Male;40;2;1;Laboratory Technician;3;Single;47230;4257;0;;No;14;30;2;;0;8;30;2;100;0;7;7
270;Yes;;1330;Research & Development;21;3;Medical;1;Female;37;3;1;Laboratory Technician;3;Divorced;;19373;1;;No;20;30;3;800;1;1;;2;;1;0;0
360;No;;534;Research & Development;15;3;Medical;2;Female;59;3;1;Laboratory Technician;4;Single;;23785;1;Y;No;15;30;3;;0;1;30;3;20;0;0;0
;Yes;Travel_Rarely;1009;Research & Development;1;3;Medical;1;Male;45;2;1;Laboratory Technician;2;Divorced;29360;7160;1;;No;15;30;1;;2;1;40;3;60;0;0;0
560;No;Travel_Frequently;1082;Research & Development;9;4;Medical;4;Female;43;3;1;Laboratory Technician;3;Married;132120;25412;9;;No;17;;3;800;1;9;;3;70;3;1;2
350;No;Travel_Rarely;1324;Research & Development;3;3;Medical;3;Male;81;4;1;Laboratory Technician;1;Married;34070;9964;4;Y;Yes;20;30;1;800;3;12;;2;100;0;0;0
410;No;Non-Travel;1413;Research & Development;5;2;Technical Degree;3;Female;84;4;1;Laboratory Technician;3;Single;68110;25470;0;Y;No;14;30;1;800;0;7;30;1;80;5;1;3
280;No;Travel_Rarely;636;Research & Development;4;4;Other;4;;47;2;1;Laboratory Technician;4;Married;43820;26537;1;Y;No;13;30;2;;1;2;;4;20;2;2;2
440;Yes;;523;Research & Development;2;3;Life Sciences;2;Female;94;3;1;Laboratory Technician;4;Married;;21081;6;Y;Yes;13;30;3;;1;7;10;1;20;2;2;2
510;No;Travel_Rarely;135;Research & Development;19;3;Medical;3;Female;46;3;2;Laboratory Technician;2;Divorced;131160;22534;4;Y;No;13;;3;800;2;15;20;4;20;8;5;10
400;No;Travel_Rarely;805;Research & Development;4;2;Life Sciences;3;Male;57;3;2;Laboratory Technician;2;Married;23870;23163;1;Y;No;12;40;2;;0;9;30;2;40;7;0;8
260;No;Non-Travel;727;Research & Development;3;3;Life Sciences;3;Male;41;2;1;Laboratory Technician;3;Married;25700;16900;1;Y;No;18;40;3;;2;1;50;3;70;0;0;0
180;No;Non-Travel;895;Research & Development;15;2;Life Sciences;1;Male;50;3;1;Laboratory Technician;3;Divorced;19040;22482;1;Y;No;16;30;4;;1;4;0;2;0;2;2;2
440;Yes;Travel_Rarely;1033;Research & Development;9;3;Medical;1;Male;41;3;1;Laboratory Technician;1;Single;;10224;7;Y;No;22;;1;800;0;10;50;4;20;4;0;4
;No;;1265;Research & Development;3;3;Life Sciences;3;Male;95;4;2;Laboratory Technician;4;Married;50210;23726;2;;Yes;13;40;2;;1;17;20;2;40;3;1;3
350;No;Travel_Rarely;116;Research & Development;13;3;Other;3;Male;77;2;1;Laboratory Technician;2;Married;;7331;1;Y;No;20;;3;;1;2;20;3;;2;2;2
320;Yes;Travel_Rarely;251;Research & Development;10;2;Life Sciences;1;Male;45;2;1;Laboratory Technician;3;Single;37300;25308;1;Y;No;20;30;3;;0;2;;1;30;2;2;2
340;No;Travel_Rarely;652;Research & Development;7;3;Other;3;;100;4;1;Laboratory Technician;1;Single;29720;23577;0;Y;No;12;30;4;;0;8;40;3;10;7;0;7
360;No;Travel_Rarely;506;Research & Development;29;1;Medical;2;Female;91;3;1;Laboratory Technician;1;Divorced;;3622;1;Y;No;13;40;2;800;3;6;20;4;70;2;1;2
310;No;Travel_Frequently;329;Research & Development;1;4;Life Sciences;2;Female;88;3;1;Laboratory Technician;2;Married;;6762;3;Y;No;22;30;3;;1;7;30;3;10;2;0;3
;No;Travel_Rarely;853;Research & Development;7;4;Life Sciences;3;Female;49;3;2;Laboratory Technician;3;Divorced;20740;11309;1;;No;13;30;1;;3;10;20;2;10;7;8;9
300;No;Non-Travel;138;Research & Development;2;3;Medical;2;;37;3;2;Laboratory Technician;2;Single;47360;15986;5;Y;No;11;30;4;;0;10;20;3;20;2;1;2
410;No;Travel_Rarely;1490;Research & Development;2;2;Life Sciences;4;Female;42;3;1;Laboratory Technician;4;Married;50030;12106;1;Y;Yes;23;30;3;800;1;1;60;3;20;0;0;0
;No;Non-Travel;1431;Research & Development;1;4;Medical;3;Male;96;3;1;Laboratory Technician;3;Divorced;35000;15417;7;;No;14;;3;800;3;7;20;3;60;2;1;2
350;No;Travel_Rarely;1474;Research & Development;5;2;Other;2;Female;97;3;1;Laboratory Technician;3;Married;52040;9260;4;Y;No;17;30;4;;1;8;;3;100;2;2;0
380;No;;1124;Research & Development;1;3;Life Sciences;4;Female;97;3;1;Laboratory Technician;4;Single;37020;19305;1;;No;15;;3;;0;0;30;4;50;0;0;0
370;No;Non-Travel;1300;Research & Development;17;2;Medical;3;Male;79;3;2;Laboratory Technician;1;Divorced;76420;13535;1;Y;No;12;;4;;1;10;20;3;100;0;1;8
;Yes;Travel_Rarely;230;Research & Development;3;3;Life Sciences;3;Male;54;3;1;Laboratory Technician;3;Single;;25233;1;Y;No;13;30;3;800;0;0;;3;110;0;0;0
360;No;Travel_Rarely;1302;Research & Development;19;3;Other;4;Female;67;2;1;Laboratory Technician;1;Divorced;;16290;1;;No;11;30;1;800;2;7;20;3;170;7;0;7
;Yes;Travel_Rarely;329;Research & Development;24;3;Medical;3;Female;51;3;1;Laboratory Technician;2;Married;74120;7324;1;Y;Yes;17;30;3;800;3;1;30;3;90;1;0;0
330;No;Travel_Rarely;990;Research & Development;27;3;Technical Degree;4;Female;87;4;1;Laboratory Technician;2;Divorced;38380;5855;5;Y;No;12;30;3;800;1;8;50;3;50;4;0;2
350;No;Travel_Rarely;546;Research & Development;10;3;Life Sciences;2;Male;83;3;1;Laboratory Technician;2;Divorced;;6896;1;Y;No;14;30;2;;2;1;20;3;50;0;1;0
560;No;Travel_Rarely;938;Research & Development;2;4;Medical;3;Male;79;3;1;Laboratory Technician;3;Single;23390;12287;4;Y;No;21;;3;800;0;16;40;3;100;8;3;9
260;Yes;Travel_Rarely;303;Research & Development;2;3;Life Sciences;2;;47;2;1;Laboratory Technician;4;Single;23400;9241;1;Y;No;22;30;3;800;0;1;30;2;;0;1;0
290;No;Travel_Rarely;1062;Research & Development;2;3;Medical;3;Male;75;3;1;Laboratory Technician;2;Married;41870;3956;1;Y;No;13;30;3;;1;8;30;3;100;0;0;7
290;Yes;Travel_Frequently;289;Research & Development;2;2;Medical;3;Female;38;2;1;Laboratory Technician;1;Single;;5355;7;Y;No;11;30;3;;0;8;10;2;80;0;0;0
240;No;Travel_Rarely;748;Research & Development;9;2;Medical;1;Male;74;3;1;Laboratory Technician;4;Single;15550;16458;1;Y;No;13;;3;800;0;12;20;3;10;9;5;8
;Yes;Travel_Rarely;1368;Research & Development;4;1;Technical Degree;3;Female;99;2;1;Laboratory Technician;3;Single;47890;9129;5;Y;No;16;;3;800;0;4;30;3;30;2;1;2
;No;Travel_Rarely;982;Research & Development;1;4;Medical;4;Female;58;2;1;Laboratory Technician;3;Married;22100;16340;6;Y;No;12;30;2;;1;10;30;3;10;0;1;7
420;Yes;Travel_Rarely;806;Research & Development;7;3;Technical Degree;2;Male;39;3;1;Laboratory Technician;3;Divorced;39680;17285;3;;Yes;13;30;1;;2;10;30;3;0;7;7;7
290;Yes;;104;Research & Development;2;3;Life Sciences;1;;69;3;1;Laboratory Technician;1;Divorced;;26619;1;;Yes;12;30;4;800;1;1;;3;70;0;0;0
;No;Travel_Rarely;1181;Research & Development;3;1;Medical;2;Male;79;3;1;Laboratory Technician;2;Single;;16102;1;;No;14;40;4;;0;1;0;3;10;0;0;0
300;No;Travel_Frequently;882;Research & Development;19;1;Medical;4;;67;3;1;Laboratory Technician;4;Married;26130;9075;3;Y;No;11;40;3;;3;7;20;2;100;2;1;2
360;Yes;Travel_Rarely;813;Research & Development;14;3;Medical;3;Female;58;3;1;Laboratory Technician;4;Married;69620;22149;5;Y;Yes;13;40;3;;1;8;20;1;10;4;0;4
490;No;Travel_Rarely;566;Research & Development;18;4;Life Sciences;3;Female;81;4;1;Laboratory Technician;4;Married;;7122;4;;No;18;30;4;;2;4;30;3;150;0;0;0
370;No;Travel_Rarely;792;Research & Development;1;3;Life Sciences;4;Male;77;3;2;Laboratory Technician;4;Married;96020;8989;1;Y;Yes;15;30;4;;1;9;30;3;30;8;5;8
440;No;Travel_Rarely;575;Research & Development;1;2;Life Sciences;1;Female;71;1;1;Laboratory Technician;4;Divorced;54540;5288;3;Y;No;14;40;1;800;1;5;20;3;;2;2;0
330;No;;1142;Research & Development;8;3;Life Sciences;4;Female;81;3;1;Laboratory Technician;3;Single;29090;13624;4;Y;No;13;30;4;;0;8;30;3;80;0;0;0
420;Yes;Travel_Rarely;129;Research & Development;4;3;Technical Degree;1;;84;3;1;Laboratory Technician;1;Single;159920;13008;1;Y;No;19;30;2;;0;1;;3;10;0;0;0
240;No;Travel_Rarely;852;Research & Development;1;1;Life Sciences;4;Female;55;2;2;Laboratory Technician;4;Married;32020;15998;1;Y;Yes;12;30;3;800;2;10;40;2;50;8;3;0
310;No;Travel_Frequently;635;Research & Development;18;1;Medical;2;Male;73;3;1;Laboratory Technician;4;Single;26100;7703;1;Y;No;13;30;1;;0;8;50;3;20;1;1;7
330;No;Travel_Rarely;1476;Research & Development;1;3;Life Sciences;3;Female;55;1;2;Laboratory Technician;4;Married;28510;16392;0;Y;No;11;30;1;800;3;10;;3;10;8;7;5
420;Yes;Travel_Rarely;920;Research & Development;24;3;Life Sciences;4;Male;43;3;1;Laboratory Technician;3;Divorced;55380;19920;3;Y;Yes;22;;4;;1;19;20;1;0;0;0;0
;No;Travel_Rarely;471;Research & Development;4;3;Medical;1;Male;62;4;1;Laboratory Technician;3;Divorced;;16031;8;;No;12;40;2;;1;4;40;2;30;2;2;2
360;Yes;Non-Travel;1219;Research & Development;4;1;Technical Degree;4;Female;32;3;1;Laboratory Technician;4;Married;56740;4605;1;;Yes;15;30;2;800;1;7;30;4;90;7;5;6
;No;Travel_Rarely;172;Research & Development;4;4;Life Sciences;1;;37;2;2;Laboratory Technician;4;Single;50100;22604;1;Y;No;16;30;3;;0;10;0;2;110;4;1;8
320;No;Travel_Rarely;721;Research & Development;1;2;Medical;3;Female;58;3;2;Laboratory Technician;4;Single;;10781;1;Y;No;23;30;4;800;0;12;30;3;60;8;3;7
310;Yes;Travel_Frequently;984;Research & Development;17;2;Life Sciences;4;Male;97;3;1;Laboratory Technician;2;Married;56170;3372;1;Y;No;13;30;1;800;1;1;40;1;;0;0;0
520;Yes;Travel_Rarely;1089;Research & Development;7;2;Life Sciences;4;Female;79;3;2;Laboratory Technician;3;Married;32120;22845;1;;No;18;;1;;1;10;30;3;20;4;1;1
;No;Travel_Rarely;1099;Research & Development;4;4;Medical;1;Male;82;2;1;Laboratory Technician;2;Married;78980;8192;8;Y;No;11;30;4;800;0;8;20;3;100;4;0;2
420;Yes;Non-Travel;1259;Research & Development;2;4;Life Sciences;4;Male;95;3;1;Laboratory Technician;2;Single;29360;24852;1;Y;No;12;40;1;800;0;1;10;3;60;0;0;0
550;No;Travel_Rarely;969;Research & Development;2;2;Technical Degree;4;Male;76;4;1;Laboratory Technician;2;Single;;16620;5;Y;No;11;30;3;800;0;7;;2;70;0;0;0
;No;Travel_Rarely;1015;Research & Development;5;5;Medical;3;Male;50;1;2;Laboratory Technician;1;Single;32100;23447;1;Y;Yes;14;30;1;800;0;10;40;3;150;7;1;4
560;No;Travel_Frequently;992;Research & Development;1;3;Medical;4;Female;68;2;1;Laboratory Technician;1;Single;29420;21731;1;;No;19;30;2;;0;3;;3;50;0;1;2
280;No;Travel_Frequently;1495;Research & Development;4;2;Medical;4;Male;87;3;1;Laboratory Technician;3;Married;25960;26176;7;Y;No;19;;4;800;1;7;20;2;10;0;0;0
510;No;Travel_Rarely;271;Research & Development;3;2;Medical;3;Female;43;2;2;Laboratory Technician;1;Married;131420;23070;4;Y;No;25;30;1;;1;10;10;3;50;2;1;2
320;No;Travel_Frequently;267;Research & Development;21;3;Medical;2;Female;79;4;1;Laboratory Technician;2;Married;89980;13637;1;Y;No;18;30;4;;3;14;20;3;90;11;2;13
440;Yes;;1122;Research & Development;6;3;Medical;4;Male;70;3;1;Laboratory Technician;1;Married;57430;4303;7;Y;Yes;21;30;4;800;0;8;30;1;100;2;2;2
300;No;Travel_Rarely;809;Research & Development;16;3;Medical;1;Male;84;4;1;Laboratory Technician;2;Married;63470;16479;0;Y;No;13;30;3;800;1;6;20;3;110;4;0;3
;No;Travel_Rarely;559;Research & Development;10;4;Life Sciences;3;Male;82;2;2;Laboratory Technician;3;Divorced;22720;6227;1;;No;11;;2;800;1;9;20;4;;7;0;0
320;No;Travel_Rarely;346;Research & Development;6;3;Life Sciences;4;Male;86;3;2;Laboratory Technician;4;Single;62200;10919;2;Y;No;17;30;4;800;0;19;30;3;100;2;2;2
360;No;Travel_Rarely;1325;Research & Development;11;4;Life Sciences;4;Female;82;3;2;Laboratory Technician;3;Married;68150;21821;8;Y;No;20;30;2;;1;9;50;3;10;2;1;4
360;No;Travel_Rarely;1179;Research & Development;19;4;Medical;4;Male;78;2;1;Laboratory Technician;1;Married;;12449;1;Y;No;12;30;3;;3;6;20;3;100;5;3;3
410;No;Travel_Rarely;1116;Research & Development;2;3;Medical;3;Female;49;3;1;Laboratory Technician;4;Single;135910;7181;0;;No;14;30;3;;0;12;30;2;10;7;6;7
540;No;Travel_Rarely;1157;Research & Development;5;2;Medical;2;Female;57;2;2;Laboratory Technician;4;Married;135490;11912;1;Y;No;14;30;3;;1;15;50;4;;10;4;13
;No;Travel_Rarely;750;Research & Development;28;3;Life Sciences;2;Female;46;4;2;Laboratory Technician;3;Married;99800;25348;1;Y;No;17;30;4;;2;10;10;2;100;9;6;8
260;No;Travel_Rarely;1276;Research & Development;2;1;Medical;4;Female;59;1;1;Laboratory Technician;4;Divorced;29660;17536;1;;Yes;11;30;3;;3;1;20;3;40;0;0;0
200;Yes;Travel_Frequently;660;Research & Development;15;3;Other;1;Female;81;3;2;Laboratory Technician;3;Divorced;29260;7858;7;;No;14;30;2;800;1;9;50;2;10;0;0;0
380;No;;1377;Research & Development;11;1;Life Sciences;2;Female;91;3;1;Laboratory Technician;1;Married;;7679;0;Y;No;14;40;2;;0;6;30;4;80;0;1;4
400;Yes;Travel_Rarely;109;Research & Development;5;3;Medical;2;Female;60;3;1;Laboratory Technician;2;Single;56770;25725;0;;No;17;30;1;800;0;4;40;3;110;2;1;2
340;Yes;Non-Travel;1329;Research & Development;7;3;Life Sciences;1;Male;73;3;1;Laboratory Technician;1;Single;29790;3339;3;Y;Yes;14;30;2;;0;10;20;1;0;2;0;3
420;No;Travel_Frequently;543;Research & Development;1;4;Life Sciences;1;Male;83;3;1;Laboratory Technician;4;Married;137580;4060;8;Y;No;19;30;3;800;2;8;20;2;;0;0;0
390;No;Non-Travel;574;Research & Development;20;1;Medical;4;Female;40;3;1;Laboratory Technician;4;Married;36460;7003;1;;No;13;40;2;;0;11;20;4;10;8;3;10
;No;;538;Research & Development;25;2;Other;1;Male;54;2;2;Laboratory Technician;4;Single;;14004;4;;No;14;30;4;;0;9;60;3;0;2;0;2
360;No;Travel_Rarely;1469;Research & Development;1;2;Medical;4;Male;82;3;1;Laboratory Technician;2;Divorced;25190;17881;1;;No;11;40;2;;1;5;60;3;110;2;0;4
280;Yes;Travel_Rarely;374;Research & Development;25;4;Life Sciences;1;Male;87;3;1;Laboratory Technician;4;Single;20440;18016;1;Y;Yes;24;30;3;800;0;1;;1;50;0;0;1
460;No;Travel_Rarely;125;Research & Development;9;2;Medical;4;Male;83;2;1;Laboratory Technician;3;Single;103680;16117;1;Y;No;13;30;1;;0;10;50;3;100;0;1;8
550;No;Travel_Rarely;1358;Research & Development;24;1;Life Sciences;4;Female;67;3;1;Laboratory Technician;3;Divorced;166590;13335;1;Y;No;22;30;2;800;1;1;20;3;50;0;0;0
340;No;Non-Travel;616;Research & Development;2;2;Life Sciences;3;Male;99;3;1;Laboratory Technician;1;Married;23070;25605;4;;No;17;40;4;800;1;7;20;2;50;3;0;2
320;No;Travel_Rarely;1184;Research & Development;1;3;Life Sciences;3;Male;70;2;1;Laboratory Technician;2;Married;;3974;6;Y;No;20;30;3;;0;5;30;3;20;0;0;2
;No;Travel_Rarely;933;Research & Development;9;4;Life Sciences;3;Male;94;3;1;Laboratory Technician;1;Married;70050;6961;2;Y;No;21;30;4;800;1;7;20;3;40;0;1;4
280;Yes;Travel_Rarely;871;Research & Development;6;3;Life Sciences;4;Female;66;2;1;Laboratory Technician;4;Single;23770;19783;1;Y;Yes;18;;2;;0;1;20;3;20;0;1;0
500;No;Travel_Frequently;258;Research & Development;8;4;Other;3;Male;54;3;1;Laboratory Technician;1;Married;47280;17363;9;Y;No;13;30;3;;0;12;40;1;0;4;0;4
340;No;Travel_Rarely;188;Research & Development;29;3;Medical;2;Female;56;1;2;Laboratory Technician;4;Single;65000;9558;4;;No;19;30;1;;0;16;10;3;30;0;0;0
410;No;Travel_Rarely;1311;Research & Development;7;3;Life Sciences;2;Male;100;4;1;Laboratory Technician;2;Married;;26062;1;Y;No;20;30;3;800;0;5;30;1;100;1;0;3
250;No;Travel_Rarely;817;Research & Development;1;3;Medical;4;Male;60;2;2;Laboratory Technician;4;Married;39770;10846;0;Y;No;12;30;2;;1;10;20;3;;7;0;0
;No;Travel_Rarely;269;Research & Development;2;3;Medical;4;;56;2;1;Laboratory Technician;1;Divorced;31950;8007;0;Y;Yes;11;30;3;800;1;10;20;3;20;6;7;8
500;No;Travel_Rarely;430;Research & Development;24;4;Life Sciences;1;Male;80;3;2;Laboratory Technician;4;Married;26830;21146;1;Y;No;15;30;4;;2;10;20;3;30;8;4;7
350;No;Travel_Frequently;722;Research & Development;25;4;Life Sciences;3;Female;84;3;1;Laboratory Technician;1;Married;46140;22102;1;Y;No;14;30;4;800;1;10;0;2;40;6;1;4
340;No;Travel_Rarely;917;Research & Development;6;4;Life Sciences;3;Female;60;1;1;Laboratory Technician;3;Divorced;23110;6865;1;Y;No;14;30;3;800;1;7;30;3;30;7;1;7
;No;Travel_Rarely;192;Research & Development;1;2;Medical;1;Male;59;2;1;Laboratory Technician;1;Married;40250;11141;1;Y;No;16;30;1;800;2;6;20;3;40;3;1;3
300;Yes;Travel_Frequently;1485;Research & Development;12;1;Life Sciences;3;Female;79;3;1;Laboratory Technician;4;Married;66960;22955;1;Y;Yes;11;30;4;;0;1;50;2;60;1;0;0
400;Yes;Travel_Frequently;592;Research & Development;2;3;Life Sciences;1;Female;54;2;1;Laboratory Technician;1;Single;63230;17181;2;Y;Yes;23;30;2;;0;11;;4;100;0;0;0
490;No;Non-Travel;1207;Research & Development;28;1;Medical;4;Male;74;4;1;Laboratory Technician;3;Married;68040;3297;1;;Yes;11;30;3;;3;20;0;3;70;8;3;8
360;Yes;Travel_Rarely;781;Research & Development;2;1;Life Sciences;4;Male;57;2;1;Laboratory Technician;4;Divorced;103250;13384;9;Y;Yes;14;30;4;;1;3;;2;160;0;0;0
300;No;Travel_Rarely;1107;Research & Development;14;3;Life Sciences;4;Male;95;3;1;Laboratory Technician;1;Divorced;28620;26914;1;Y;No;12;30;3;800;1;18;20;2;100;7;12;17
280;Yes;;1404;Research & Development;17;3;Technical Degree;3;Male;32;2;1;Laboratory Technician;4;Divorced;;18779;5;;No;12;30;1;800;1;6;20;2;0;1;0;3
350;No;Travel_Rarely;207;Research & Development;9;4;Life Sciences;2;Female;64;3;1;Laboratory Technician;3;Single;25060;5411;4;;No;12;30;3;800;0;7;0;3;20;2;2;0
210;Yes;;885;Research & Development;16;4;Life Sciences;3;Male;43;4;1;Laboratory Technician;1;Single;;8269;1;Y;No;16;30;3;800;0;18;30;3;10;13;15;14
;No;Travel_Rarely;974;Research & Development;1;4;Medical;4;Male;91;3;1;Laboratory Technician;4;Divorced;20580;11005;3;Y;No;14;30;4;800;2;8;10;3;60;3;0;2
310;No;Travel_Rarely;1378;Research & Development;13;2;Other;4;Female;46;2;2;Laboratory Technician;2;Married;164220;23679;4;Y;Yes;13;30;1;800;1;10;30;3;30;3;0;3
360;No;Travel_Rarely;1349;Research & Development;7;2;Life Sciences;3;Male;63;2;1;Laboratory Technician;4;Married;55070;7713;1;Y;No;18;30;4;800;1;1;10;2;40;0;0;1
;No;Travel_Rarely;1138;Research & Development;6;3;Technical Degree;1;Male;48;2;2;Laboratory Technician;4;Married;44000;23631;0;Y;No;12;30;1;800;1;10;20;3;30;2;6;7
460;Yes;Travel_Rarely;1287;Research & Development;7;3;Life Sciences;1;Female;55;3;1;Laboratory Technician;3;Married;89260;14168;1;;Yes;16;40;4;;1;6;20;3;90;3;1;2
240;No;Travel_Rarely;1109;Research & Development;29;4;Medical;4;Male;69;3;1;Laboratory Technician;3;Single;22930;11135;9;;No;12;30;2;800;0;10;;3;20;7;7;7
390;No;Travel_Rarely;1249;Research & Development;7;3;Life Sciences;1;Male;97;3;3;Laboratory Technician;1;Divorced;;20308;1;Y;No;18;40;1;;1;24;30;3;;9;9;11
310;Yes;Travel_Frequently;247;Research & Development;8;1;Medical;3;Male;80;3;1;Laboratory Technician;3;Single;34790;13556;1;Y;No;12;30;4;800;0;0;20;3;50;0;0;0
290;Yes;Travel_Rarely;1243;Research & Development;6;3;Life Sciences;3;Female;63;4;1;Laboratory Technician;1;Married;23190;3445;1;;Yes;21;;3;800;2;1;10;3;;0;0;0
320;No;Travel_Rarely;741;Research & Development;2;4;Life Sciences;2;Male;69;3;1;Laboratory Technician;3;Married;62090;18103;1;;No;14;30;4;800;1;6;40;4;100;2;0;3
200;No;Travel_Rarely;1105;Research & Development;24;4;Life Sciences;2;Male;47;3;2;Laboratory Technician;2;Married;29730;6927;7;;No;15;30;3;800;1;11;20;3;10;8;0;8
340;No;Travel_Frequently;628;Research & Development;8;3;Medical;2;Male;82;4;2;Laboratory Technician;3;Married;50630;10228;2;;No;12;30;1;;0;6;;4;80;3;1;2
510;Yes;Travel_Frequently;1162;Research & Development;24;2;Life Sciences;1;Female;97;3;1;Laboratory Technician;4;Single;74840;10261;1;;No;16;;4;;0;5;10;3;130;2;1;0
320;No;Travel_Frequently;160;Research & Development;4;1;Medical;3;Female;51;3;1;Laboratory Technician;2;Single;49980;12862;1;Y;No;13;30;3;;0;3;20;1;80;2;1;2
400;No;Travel_Frequently;1096;Research & Development;6;3;Other;3;Female;61;4;1;Laboratory Technician;4;Married;134990;7102;0;;No;18;30;1;800;1;8;30;3;180;7;7;7
300;No;Travel_Rarely;1490;Research & Development;11;4;Medical;4;Female;43;3;1;Laboratory Technician;3;Married;;20232;7;;Yes;11;30;3;;1;5;50;3;50;2;2;2
;No;Travel_Rarely;410;Research & Development;2;1;Life Sciences;4;Male;97;3;1;Laboratory Technician;2;Married;49600;4668;0;Y;No;13;;3;800;3;4;;3;70;2;0;2
